Serial Number,Gender,Age Action,Exp Action,SUP-Gender,SUP-Age Action,SUP-Exp Action,Re-Entry,MPT,Ed Allowance,House Loan,Resign
A3884,1,34.10684932,3.421917808,2,35.35890411,10.75890411,0,1,0,0,1
A3885,1,29.10136986,6.421917808,2,35.2739726,12.42465753,0,1,0,0,0
A3886,1,28.35068493,6.421917808,2,35.44109589,13.67671233,0,1,1,0,0
A3887,1,26.26575342,3.336986301,2,31.27123288,9.254794521,0,1,0,0,1
A3888,1,30.10410959,6.421917808,1,46.70136986,13.50958904,0,1,1,1,0
A3889,0,34.02191781,0.167123288,1,41.77534247,17.43013699,0,1,0,0,1
A3890,1,31.10410959,6.336986301,2,38.10958904,10.84383562,0,0,0,1,0
A3891,1,29.43561644,6.336986301,1,42.19452055,9.506849315,0,1,1,0,0
A3892,1,34.1890411,6.336986301,2,43.94246575,16.09315068,0,1,0,0,0
A3893,1,27.93424658,1.498630137,2,31.51780822,8.920547945,0,1,0,0,1
A3894,1,30.69041096,6.336986301,2,35.5260274,13.75890411,1,1,1,0,0
A3895,1,30.09589041,3.498630137,1,35.27123288,8.334246575,0,1,0,0,1
A3896,0,29.35068493,6.336986301,2,43.36164384,22.68493151,0,0,0,0,0
A3897,0,33.77260274,6.336986301,1,35.35616438,10.33972603,0,0,1,0,0
A3898,1,31.18630137,6.336986301,1,51.45205479,21.2630137,0,1,0,1,0
A3899,0,28.34794521,2.750684932,2,34.35342466,11.42191781,0,0,0,0,1
A3900,1,26.51506849,0.917808219,2,35.52054795,5.501369863,0,1,0,0,1
A3901,1,32.27123288,6.336986301,2,35.1890411,8.002739726,0,1,1,1,0
A3902,1,29.26849315,6.254794521,2,52.45205479,23.09863014,0,1,1,0,0
A3903,1,24.18356164,0.750684932,2,37.85753425,8.005479452,0,1,0,0,1
A3904,1,29.01643836,6.254794521,0,0,0,0,1,0,1,0
A3905,1,33.52328767,6.254794521,2,36.2739726,3.334246575,0,1,0,0,0
A3906,1,35.2739726,6.254794521,2,40.19178082,12.33972603,0,1,0,1,0
A3907,0,30.01917808,6.254794521,2,40.19178082,12.33972603,0,1,0,0,0
A3908,0,34.5260274,6.254794521,1,48.94520548,26.60273973,0,1,0,1,0
A3909,1,30.10410959,2.501369863,1,50.70136986,18.0109589,0,1,1,0,1
A3910,0,33.18630137,6.254794521,2,33.35342466,12.00547945,0,1,0,0,0
A3911,1,29.93424658,6.254794521,2,37.10684932,14.84657534,0,0,0,0,0
A3912,1,25.43561644,2.835616438,1,30.68767123,8.17260274,0,1,0,0,1
A3913,1,33.35342466,6.169863014,2,40.19178082,12.33972603,0,1,0,0,0
A3914,1,21.35068493,0.252054795,0,0,0,0,1,0,0,1
A3915,1,34.9369863,5.504109589,2,34.1890411,8.002739726,1,1,0,1,0
A3916,0,25.68493151,0.334246575,2,34.18630137,8.589041096,0,1,0,0,1
A3917,0,33.27123288,6.087671233,1,49.19726027,24.51780822,0,1,1,1,0
A3918,1,29.26575342,1.416438356,2,29.68493151,7.668493151,0,1,0,0,1
A3919,1,27.85479452,6.087671233,2,40.44383562,14.17534247,0,1,1,0,0
A3920,1,31.18630137,6.002739726,2,32.10410959,7.336986301,0,1,1,0,0
A3921,1,29.26849315,6.087671233,2,40.19178082,14.84657534,0,0,0,0,0
A3922,0,29.9369863,3.917808219,2,0,0,1,1,0,0,1
A3923,1,34.86027397,6.002739726,2,36.10684932,12.67671233,0,1,0,1,0
A3924,1,27.76986301,6.002739726,0,0,0,0,1,1,1,0
A3925,0,34.1890411,6.002739726,1,53.95068493,25.93150685,0,1,0,1,0
A3926,1,28.43013699,1.498630137,2,29.43287671,6.668493151,0,1,0,0,1
A3927,1,33.01917808,6.002739726,2,37.86027397,11.84383562,0,1,0,1,0
A3928,1,32.18630137,5.917808219,1,33.27123288,6.087671233,0,1,0,0,0
A3929,1,30.60273973,2.41369863,0,0,0,0,1,0,0,1
A3930,1,38.19178082,5.58630137,1,45.11232877,14.17534247,1,1,0,0,0
A3931,0,24.60273973,0.917808219,0,0,0,0,1,0,0,1
A3932,1,28.27123288,0.917808219,0,0,0,0,1,0,0,1
A3933,1,32.35342466,5.917808219,2,43.61369863,15.00821918,0,1,0,0,0
A3934,1,25.76712329,0.419178082,0,0,0,0,1,0,0,1
A3935,1,32.01917808,5.838356164,2,41.69589041,16.26027397,0,0,0,1,0
A3936,1,26.27123288,0.923287671,2,36.78082192,11.34520548,0,1,1,0,1
A3937,0,24.10136986,1.419178082,0,0,0,0,1,0,0,1
A3938,0,31.85205479,5.252054795,2,34.2739726,12.25753425,0,1,0,0,1
A3939,1,25.43287671,0.915068493,2,29.51780822,7.501369863,0,1,0,0,1
A3940,1,30.10410959,5.753424658,2,36.69315068,12.33972603,0,1,1,1,0
A3941,0,23.01643836,1.082191781,2,35.43835616,4.750684932,0,1,0,0,1
A3942,1,32.10410959,5.671232877,2,49.11506849,10.59178082,0,1,0,0,0
A3943,1,24.34794521,0.084931507,1,29.02191781,5.005479452,0,1,0,0,1
A3944,1,25.2630137,1.917808219,0,0,0,0,1,0,0,1
A3945,0,26.9369863,0.917808219,1,49.19726027,21.17808219,0,1,0,0,1
A3946,1,27.93424658,1.58630137,1,43.61643836,17.17808219,0,1,0,0,1
A3947,1,28.85479452,5.671232877,2,46.11506849,12.50958904,0,1,1,1,0
A3948,0,29.52054795,5.671232877,2,39.52876712,13.09041096,0,1,0,1,0
A3949,0,35.5260274,5.671232877,1,45.11232877,14.17534247,0,1,0,1,0
A3950,1,28.18356164,5.671232877,2,33.69041096,8.756164384,0,1,0,0,0
A3951,1,31.52328767,5.58630137,1,30.69041096,6.589041096,0,1,1,1,0
A3952,1,29.10136986,5.58630137,2,33.69041096,8.756164384,0,1,0,1,0
A3953,1,24.18356164,2.082191781,2,32.27123288,9.005479452,0,1,0,0,1
A3954,1,24.10136986,0.58630137,0,0,0,0,1,0,0,1
A3955,0,25.59726027,2.252054795,2,31.85479452,4.668493151,0,1,0,0,1
A3956,1,33.9369863,5.58630137,2,34.1890411,8.002739726,0,1,0,0,0
A3957,1,22.10136986,1.252054795,2,32.5260274,10.42739726,0,1,0,0,1
A3958,1,36.1890411,5.58630137,2,34.1890411,8.002739726,0,0,0,0,0
A3959,0,38.8630137,5.58630137,2,34.1890411,8.002739726,0,0,0,0,0
A3960,1,32.19178082,3.671232877,2,39.02465753,12.00821918,0,1,0,0,1
A3961,1,24.01643836,2.167123288,2,40.11232877,15.2630137,0,1,0,0,1
A3962,0,23.93150685,1.58630137,2,42.70136986,22.26849315,0,0,0,0,1
A3963,1,29.01643836,5.504109589,2,34.69315068,12.09041096,0,1,0,1,0
A3964,0,24.76438356,0.832876712,2,35.60547945,8.753424658,0,1,0,0,1
A3965,1,34.35616438,5.504109589,2,34.1890411,8.002739726,0,0,0,0,0
A3966,1,29.26849315,5.504109589,2,36.10684932,12.67671233,0,0,0,1,0
A3967,1,27.6,4.002739726,2,33.77260274,10.92328767,0,1,1,0,1
A3968,1,28.60273973,5.419178082,2,34.35616438,9.336986301,0,1,1,0,0
A3969,1,28.85205479,5.17260274,2,39.86027397,14.51506849,0,0,0,1,1
A3970,1,34.86027397,5.504109589,2,40.69589041,13.09041096,0,1,0,0,0
A3971,1,27.60273973,2.915068493,2,40.19178082,14.84657534,1,0,0,0,0
A3972,1,29.85479452,5.419178082,1,34.60821918,10.59178082,0,1,0,1,0
A3973,1,27.68767123,2.753424658,2,39.8630137,9.673972603,1,0,0,0,0
A3974,1,29.10136986,5.419178082,2,39.19178082,10.84383562,0,0,0,1,0
A3975,1,28.18630137,1,2,39.77534247,13.84383562,0,1,0,0,1
A3976,1,26.93424658,0.915068493,2,40.43835616,7.668493151,0,1,0,0,1
A3977,0,33.18630137,5.334246575,2,46.86849315,24.76712329,0,1,0,1,0
A3978,0,35.35616438,5.334246575,2,36.1890411,10.92054795,0,1,1,1,0
A3979,1,35.5260274,5.334246575,2,47.86849315,24.01369863,0,1,0,0,0
A3980,1,28.10136986,5.334246575,0,0,0,0,1,1,1,0
A3981,1,28.18630137,0.663013699,2,51.53150685,27.85205479,0,1,0,0,1
A3982,1,35.35616438,5.334246575,2,40.19178082,14.84657534,0,0,0,1,0
A3983,1,28.35342466,4.750684932,0,0,0,0,1,1,0,1
A3984,1,35.44109589,5.252054795,1,33.27123288,6.087671233,0,1,1,1,0
A3985,1,28.01643836,5.334246575,1,35.44109589,12.00547945,0,0,0,0,0
A3986,1,30.52328767,5.334246575,2,49.70136986,24.6,0,1,0,0,0
A3987,1,25.09863014,2.747945205,2,29.68219178,7.252054795,0,1,0,0,1
A3988,0,34.44109589,3.336986301,2,47.95342466,23.85205479,0,1,1,0,0
A3989,1,25.18630137,0,1,47.45205479,17.76164384,0,0,0,0,1
A3990,1,28.2630137,2.580821918,0,0,0,0,1,0,0,1
A3991,0,28.01643836,5.252054795,1,38.27671233,12.67671233,0,0,0,0,0
A3992,1,31.60547945,5.252054795,2,34.77534247,9.421917808,0,1,1,1,0
A3993,1,28.35068493,4.501369863,1,45.36438356,5.838356164,0,1,1,0,1
A3994,0,24.10136986,1.252054795,2,43.86849315,20.01369863,0,1,0,0,1
A3995,1,24.68219178,1.665753425,0,0,0,0,0,0,0,1
A3996,0,24.59726027,1.665753425,1,41.11232877,10.9260274,0,1,0,0,1
A3997,0,22.51232877,0.747945205,0,0,0,0,1,0,0,1
A3998,1,32.85753425,5.252054795,2,35.60821918,9.336986301,0,1,0,1,0
A3999,0,30.35342466,5.252054795,1,35.9369863,9.673972603,0,1,0,1,0
A4000,1,27.68767123,5.252054795,2,33.69041096,10.84383562,0,1,0,1,0
A4001,1,23.59726027,1.580821918,2,28.6,6.169863014,0,1,0,0,1
A4002,1,28.52054795,5.167123288,2,33.43835616,10.75890411,0,1,1,0,0
A4003,1,34.2739726,5.167123288,1,38.27671233,12.67671233,0,1,1,1,0
A4004,1,26.6,4.665753425,2,34.02465753,10.00821918,0,1,1,0,1
A4005,1,29.60273973,5.167123288,2,39.77808219,13.00547945,0,1,0,0,0
A4006,1,27.10136986,2.747945205,1,52.03561644,19.34520548,0,1,0,1,1
A4007,1,26.52054795,4.084931507,2,38.44657534,12.00821918,0,1,0,0,1
A4008,1,27.27123288,0.747945205,1,31.68767123,6.920547945,0,1,0,0,1
A4009,1,30.69041096,5.084931507,2,45.94520548,21.68219178,0,1,1,0,0
A4010,1,28.93150685,5.084931507,2,43.36164384,22.68493151,0,1,1,0,0
A4011,1,23.93150685,1.580821918,1,50.95068493,18.26027397,0,1,0,0,1
A4012,1,26.85205479,3.668493151,2,47.45205479,22.51232877,0,1,0,0,1
A4013,1,24.68767123,0.084931507,2,40.94520548,16.68219178,0,1,0,0,1
A4014,1,29.2739726,3.668493151,2,38.02739726,13.09589041,0,1,1,0,0
A4015,0,30.27123288,5.084931507,1,46.11506849,6.589041096,0,1,0,0,0
A4016,0,24.34520548,0.41369863,0,0,0,0,1,0,0,1
A4017,0,24.68767123,1.169863014,0,0,0,0,1,0,0,1
A4018,1,22.68219178,0.665753425,2,51.78356164,28.10410959,0,1,0,0,1
A4019,1,32.69041096,5.084931507,2,47.28219178,24.09863014,0,0,1,0,0
A4020,1,24.34520548,1.246575342,2,33.76986301,6.501369863,0,1,0,0,1
A4021,1,28.9369863,1.665753425,2,33.2739726,8.257534247,0,1,0,0,1
A4022,1,27.85205479,3.583561644,2,39.52328767,12.50684932,0,1,1,0,1
A4023,1,27.60273973,2.747945205,2,50.94794521,23.34794521,0,1,1,0,1
A4024,1,34.2739726,5,2,32.52328767,8.917808219,0,1,0,0,0
A4025,1,33.27123288,5,2,37.86027397,11.84383562,0,1,0,0,0
A4026,1,31.77260274,3.668493151,2,48.36986301,23.26849315,0,0,0,0,1
A4027,1,27.10410959,0.580821918,2,51.78356164,28.10410959,0,1,0,0,1
A4028,1,24.68219178,0.41369863,2,36.35342466,9.336986301,0,1,0,0,1
A4029,1,29.27123288,1.41369863,1,30.27123288,7.671232877,0,1,0,0,1
A4030,1,28.77534247,1,2,34.69589041,9.509589041,0,1,0,0,1
A4031,0,29.26849315,4.915068493,2,43.53150685,18.68219178,0,1,0,0,0
A4032,1,24.43013699,0,0,0,0,0,1,0,0,1
A4033,1,30.18630137,4.915068493,2,39.77808219,14.00821918,0,1,1,0,0
A4034,1,33.35342466,4.915068493,2,35.86027397,13.00547945,0,1,1,1,0
A4035,1,27.18630137,1.663013699,2,36.44383562,10.17260274,0,1,0,0,1
A4036,1,26.6,0.495890411,2,29.9369863,7.920547945,0,1,0,0,1
A4037,0,29.52054795,4.915068493,2,42.19452055,11.09041096,0,1,0,0,0
A4038,0,33.60547945,4.915068493,2,37.10684932,14.84657534,0,1,1,0,0
A4039,1,32.35890411,3.926027397,2,54.96164384,21.85479452,0,1,0,0,1
A4040,0,30.1890411,3.246575342,2,34.60547945,11.92328767,0,1,1,0,1
A4041,1,31.43835616,4.838356164,2,37.60821918,11.00547945,0,1,0,1,0
A4042,1,26.01917808,4.002739726,1,36.93972603,9.084931507,0,1,1,0,1
A4043,1,29.85479452,4.589041096,2,37.6109589,11.59452055,0,1,0,0,1
A4044,1,23.43013699,2.084931507,2,30.9369863,6.002739726,0,1,0,0,1
A4045,1,32.27123288,4.838356164,2,33.69041096,10.00547945,0,1,0,0,0
A4046,1,29.10410959,0.671232877,1,29.93972603,7.424657534,0,1,0,0,1
A4047,1,32.52328767,4.838356164,2,36.5260274,11.33972603,0,1,0,0,0
A4048,1,28.10136986,2.58630137,2,38.68767123,8.668493151,0,1,0,0,1
A4049,0,29.01917808,0,2,33.18630137,7.838356164,0,1,0,0,1
A4050,1,28.18630137,0.419178082,1,30.9369863,5.421917808,0,1,0,0,1
A4051,1,32.18630137,4.838356164,2,47.53424658,25.01369863,0,1,1,1,0
A4052,1,29.35068493,4.838356164,1,52.87123288,27.26849315,0,1,1,0,0
A4053,1,31.60547945,4.838356164,2,34.9369863,12.42465753,0,1,0,0,0
A4054,0,33.18630137,4.838356164,2,36.2739726,10.00547945,0,1,0,1,0
A4055,0,27.26849315,4.838356164,2,35.10684932,9.421917808,0,1,1,0,0
A4056,1,41.35890411,0.249315068,2,35.2739726,12.42465753,1,0,0,0,0
A4057,0,26.35068493,4.838356164,1,48.94520548,26.60273973,0,1,1,1,0
A4058,1,35.2739726,4.838356164,1,45.86575342,19.43013699,0,1,0,0,0
A4059,0,26.76986301,4.753424658,1,42.27945205,11.67671233,0,1,0,1,0
A4060,1,29.35068493,4.753424658,0,0,0,0,1,1,1,0
A4061,1,27.85479452,4.753424658,1,37.02191781,12.92054795,0,1,1,0,0
A4062,1,23.26849315,1.167123288,0,0,0,0,1,0,0,1
A4063,1,27.18356164,4.753424658,1,44.69863014,14.51232877,0,1,1,1,0
A4064,1,31.52328767,4.753424658,2,34.35616438,9.336986301,0,1,0,1,0
A4065,1,27.1890411,1.838356164,2,37.52876712,11.26027397,0,1,0,0,1
A4066,1,26.01643836,1.249315068,0,0,0,0,1,0,0,1
A4067,1,26.43835616,0.838356164,2,39.61643836,14.76712329,0,1,0,0,1
A4068,1,23.42739726,1.249315068,2,40.43835616,20.18082192,0,1,0,0,1
A4069,0,27.01643836,4.753424658,2,42.19452055,11.09041096,0,1,0,1,0
A4070,0,27.01643836,4.753424658,2,38.35890411,11.00547945,0,1,1,0,0
A4071,1,23.10136986,0.753424658,1,37.19178082,13.59452055,0,1,0,0,1
A4072,0,25.51232877,2.334246575,2,35.93972603,11.33972603,0,1,0,0,1
A4073,1,26.34520548,2.167123288,2,35.77260274,11.17260274,0,1,0,0,1
A4074,1,31.10410959,4.753424658,1,54.45479452,21.76438356,0,1,1,1,0
A4075,1,33.1890411,4.671232877,2,36.44383562,11.25753425,0,1,0,0,1
A4076,1,36.02191781,4.753424658,2,40.19178082,12.33972603,0,1,0,0,0
A4077,1,26.27123288,3.756164384,2,34.27671233,11.42739726,0,1,0,0,1
A4078,1,23.93150685,1.334246575,2,45.44931507,20.50958904,0,1,0,0,1
A4079,1,32.77260274,4.753424658,2,36.1890411,14.92328767,0,1,0,1,0
A4080,1,26.43835616,4.421917808,2,42.44931507,20.01369863,0,1,0,0,1
A4081,1,31.35342466,4.753424658,2,40.77808219,12.42465753,0,1,1,1,0
A4082,1,27.01917808,1.668493151,2,36.2739726,11.34246575,0,1,0,0,1
A4083,1,33.01917808,4.753424658,2,35.60821918,9.336986301,0,1,1,0,0
A4084,0,31.01917808,4.671232877,1,46.86849315,25.76712329,0,1,0,1,0
A4085,1,29.76986301,4.671232877,1,48.94520548,26.60273973,0,1,0,0,0
A4086,1,36.5260274,4.671232877,1,46.86849315,2.915068493,0,1,0,1,0
A4087,1,27.35068493,4.671232877,2,38.02465753,12.67671233,0,1,0,0,0
A4088,0,29.27123288,2.504109589,1,52.28767123,19.59726027,0,1,0,0,1
A4089,1,23.67945205,0,2,29.68493151,7.668493151,0,1,0,0,1
A4090,0,28.01643836,4.671232877,1,45.11232877,14.17534247,0,1,0,0,0
A4091,1,28.18630137,4.002739726,2,32.85479452,11.42191781,0,1,0,0,1
A4092,1,33.85753425,4.671232877,2,41.44383562,19.68219178,0,1,0,1,0
A4093,1,34.10684932,4.671232877,2,35.2739726,12.42465753,0,1,0,1,0
A4094,0,33.85753425,4.671232877,2,34.9369863,12.42465753,0,1,0,0,0
A4095,0,31.77260274,4.671232877,1,37.02191781,8.673972603,0,1,0,0,0
A4096,1,23.60547945,0.756164384,2,31.86027397,7.005479452,0,1,0,0,1
A4097,0,31.27123288,4.671232877,2,42.44657534,22.18082192,0,1,0,1,0
A4098,1,22.76712329,0.336986301,2,39.11232877,4.339726027,0,1,0,0,1
A4099,1,24.76438356,0.167123288,2,38.94246575,4.169863014,0,1,0,0,1
A4100,1,26.68219178,4.002739726,2,40.52328767,11.84109589,0,1,0,0,1
A4101,1,30.5260274,3.75890411,1,58.63013699,35.8630137,0,1,0,0,1
A4102,1,22.84657534,0.58630137,0,0,0,0,1,0,0,1
A4103,1,25.60273973,1.419178082,2,41.69041096,8.920547945,0,1,0,0,1
A4104,1,31.18630137,4.671232877,2,34.69315068,10.67671233,0,1,1,0,0
A4105,0,23.34520548,0.084931507,0,0,0,0,1,0,0,1
A4106,1,26.60273973,4.671232877,1,32.69041096,8.673972603,0,1,0,1,0
A4107,1,27.43561644,4.671232877,2,40.77808219,13.25753425,0,1,1,0,0
A4108,1,31.69041096,4.671232877,2,35.2739726,12.42465753,0,1,0,0,0
A4109,1,26.68767123,4.671232877,2,43.94246575,16.09315068,0,1,0,0,0
A4110,1,23.84931507,1.252054795,2,34.1890411,10.09041096,0,1,0,0,1
A4111,1,26.52054795,4.671232877,2,36.86027397,14.76164384,0,1,1,0,0
A4112,0,27.18356164,4.671232877,2,39.8630137,9.673972603,0,0,0,0,0
A4113,0,31.69041096,4.671232877,2,37.93972603,15.00821918,0,0,0,0,0
A4114,1,33.18630137,4.671232877,2,37.60821918,11.00547945,0,1,0,0,0
A4115,0,24.93150685,2,2,32.35068493,7.668493151,0,1,0,0,1
A4116,1,29.52054795,4.671232877,2,34.77534247,12.75890411,0,1,0,0,0
A4117,0,26.76986301,4.671232877,1,51.45205479,21.2630137,0,1,1,1,0
A4118,1,27.76986301,4.58630137,2,39.6109589,13.50958904,0,1,1,0,0
A4119,0,27.10136986,4.58630137,2,33.52328767,4.252054795,0,1,0,0,0
A4120,1,28.18356164,4.58630137,0,0,0,0,1,1,0,0
A4121,1,32.93424658,4.58630137,1,46.86849315,2.915068493,0,1,0,0,0
A4122,1,32.69041096,4.58630137,1,46.70136986,13.50958904,0,1,1,0,0
A4123,1,28.43835616,3.673972603,1,47.11780822,24.35342466,0,1,0,0,1
A4124,0,24.01643836,1.334246575,2,36.44383562,10.17260274,0,1,0,0,1
A4125,0,24.68219178,2.167123288,0,0,0,0,1,0,0,1
A4126,1,30.68493151,4.084931507,2,35.2739726,12.00821918,0,1,0,0,1
A4127,1,29.68767123,4.58630137,2,40.27671233,13.25753425,0,1,0,0,0
A4128,0,26.68767123,4.58630137,1,46.53424658,25.76712329,0,1,0,1,0
A4129,1,30.60547945,4.58630137,2,47.53424658,25.01369863,0,1,0,0,0
A4130,1,26.51506849,4.084931507,2,32.02191781,8.416438356,0,1,0,0,1
A4131,0,25.26849315,3.084931507,2,34.77260274,1.832876712,0,1,1,0,1
A4132,1,27.35068493,4.58630137,0,0,0,0,1,0,0,0
A4133,1,27.35068493,4.58630137,2,39.27671233,15.17534247,0,1,1,0,0
A4134,1,28.60273973,4.58630137,2,40.19178082,14.84657534,0,0,0,0,0
A4135,1,31.35342466,4.58630137,1,44.86575342,24.76712329,0,1,0,0,0
A4136,1,26.35342466,2.917808219,2,37.11232877,9.594520548,1,1,0,0,1
A4137,1,26.93150685,4.58630137,2,37.77534247,13.59178082,0,1,1,1,0
A4138,0,26.60273973,4.58630137,1,45.11232877,14.17534247,0,1,1,1,0
A4139,0,29.18356164,4.58630137,2,34.5260274,10.75890411,0,1,0,1,0
A4140,0,25.43835616,3.589041096,1,32.86027397,10.26027397,0,1,0,1,1
A4141,0,26.76986301,4.58630137,1,50.36712329,25.51780822,0,1,1,1,0
A4142,1,23.01643836,1.082191781,2,52.78356164,11.50410959,0,1,0,0,1
A4143,1,34.77534247,4.58630137,2,40.69589041,13.09041096,0,1,0,1,0
A4144,1,25.77260274,1.832876712,2,49.36986301,25.84931507,1,1,0,0,1
A4145,1,32.10410959,4.58630137,1,36.2739726,9.756164384,0,1,0,1,0
A4146,0,30.18356164,2.835616438,1,46.27945205,23.51506849,0,1,0,0,1
A4147,1,35.2739726,4.58630137,2,40.19178082,12.33972603,0,1,0,0,0
A4148,0,31.01917808,4.58630137,2,46.11506849,12.50958904,0,1,0,0,0
A4149,1,27.27123288,0.58630137,0,0,0,0,1,0,0,1
A4150,1,28.85479452,4.58630137,2,32.10410959,7.336986301,0,1,1,1,0
A4151,0,27.26849315,4.58630137,2,34.5260274,10.50958904,0,1,1,0,0
A4152,0,26.68493151,4.002739726,2,36.10958904,11.75616438,0,1,0,0,1
A4153,1,35.35616438,4.58630137,2,39.77808219,14.00821918,0,1,0,0,0
A4154,1,26.85479452,4.58630137,2,34.5260274,10.50958904,0,1,0,0,0
A4155,1,27.27123288,1.169863014,0,0,0,0,1,0,0,1
A4156,1,28.52054795,4.504109589,1,35.44109589,10.84383562,0,1,0,1,0
A4157,1,23.09863014,0.167123288,2,35.93972603,8.506849315,0,1,0,0,1
A4158,0,25.35068493,2.419178082,2,36.02465753,8.506849315,0,1,0,0,1
A4159,1,34.35616438,4.504109589,2,34.2739726,10.25753425,0,1,1,0,0
A4160,0,25.6,2.835616438,2,45.78082192,11.75616438,0,1,0,0,1
A4161,1,28.68767123,4.504109589,2,32.52328767,8.917808219,0,1,1,0,0
A4162,1,25.85479452,1.589041096,2,32.10684932,7.424657534,0,1,1,0,1
A4163,1,32.18630137,4.504109589,2,40.44383562,14.17534247,0,1,0,1,0
A4164,1,29.01917808,1.419178082,2,36.6109589,10.17260274,0,1,0,0,1
A4165,1,32.18630137,4.504109589,1,48.44931507,27.26849315,0,0,0,1,0
A4166,1,23.59726027,0.917808219,2,30.76986301,8.753424658,0,1,0,0,1
A4167,0,34.69589041,3.506849315,1,49.45479452,21.85479452,0,1,0,1,1
A4168,0,26.93150685,4.504109589,2,42.53150685,4,0,1,0,0,0
A4169,1,27.10136986,4.504109589,2,40.27671233,14.51232877,0,1,1,0,0
A4170,1,28.52328767,3.339726027,2,47.70410959,22.76438356,0,1,1,0,1
A4171,1,24.18356164,1.084931507,1,34.69041096,7.753424658,0,1,0,0,1
A4172,0,29.35068493,4.504109589,2,30.10410959,6.421917808,0,1,0,0,0
A4173,0,27.10136986,4.504109589,0,0,0,0,1,0,1,0
A4174,1,25.51506849,2.668493151,2,37.94246575,11.16986301,0,1,0,0,1
A4175,1,26.10136986,0.252054795,2,43.61643836,9.756164384,0,1,0,0,1
A4176,1,23.43561644,1.336986301,0,0,0,0,1,0,0,1
A4177,1,27.35068493,4.504109589,2,32.10410959,7.336986301,0,1,1,1,0
A4178,1,26.43561644,4.504109589,2,43.36164384,22.68493151,0,0,0,1,0
A4179,0,30.52328767,4.504109589,2,39.19178082,10.84383562,0,0,0,0,0
A4180,1,22.43561644,0.084931507,1,40.69315068,9.756164384,0,1,0,0,1
A4181,1,31.10684932,3.254794521,2,48.2,25.10410959,0,1,0,0,1
A4182,1,27.43561644,4.419178082,2,34.10684932,8.421917808,0,1,1,0,0
A4183,1,25.27123288,3.087671233,2,34.52876712,11.6739726,0,1,1,0,1
A4184,0,23.10136986,0.665753425,2,36.52328767,9.671232877,0,1,0,0,1
A4185,1,25.34794521,2.750684932,1,45.03287671,19.59452055,0,1,0,0,1
A4186,1,26.52328767,3.421917808,0,0,0,0,1,1,1,1
A4187,1,32.60547945,4.419178082,1,54.62191781,29.43561644,0,1,0,1,0
A4188,0,24.68767123,2.419178082,0,0,0,0,1,0,0,1
A4189,0,30.10684932,3.254794521,2,34.6109589,11.34520548,0,1,1,0,1
A4190,1,36.77534247,4.419178082,2,43.61369863,15.00821918,0,1,0,0,0
A4191,1,29.52054795,0.167123288,2,34.5260274,8.753424658,0,1,0,0,1
A4192,1,29.18356164,4.419178082,2,34.5260274,10.50958904,0,1,1,1,0
A4193,0,26.68767123,4.419178082,0,0,0,0,1,0,0,0
A4194,1,28.85479452,4.419178082,2,45.94520548,23.76712329,0,0,0,1,0
A4195,1,28.68493151,3.169863014,2,42.11232877,21.43561644,0,1,1,1,1
A4196,0,27.26849315,4.419178082,1,45.11232877,14.17534247,0,1,1,0,0
A4197,1,30.77260274,4.419178082,1,38.27671233,12.67671233,0,1,1,0,0
A4198,1,29.01917808,1.915068493,2,36.77260274,10.50136986,0,1,0,0,1
A4199,0,26.43835616,0.252054795,2,30.60821918,8.591780822,0,1,0,0,1
A4200,1,33.43835616,4.419178082,2,36.2739726,3.334246575,0,1,1,0,0
A4201,0,24.93424658,0.832876712,2,48.53150685,13.3369863,0,1,0,0,1
A4202,1,23.34520548,0.580821918,2,39.60821918,4.835616438,0,1,0,0,1
A4203,0,27.35068493,4.419178082,1,54.12054795,27.85479452,0,1,1,0,0
A4204,1,23.35068493,0.167123288,1,34.19178082,8.591780822,0,1,0,0,1
A4205,1,26.85479452,4.419178082,2,38.10958904,10.84383562,0,0,1,0,0
A4206,0,28.68767123,4.334246575,2,29.85479452,5.419178082,0,1,0,0,0
A4207,1,27.43561644,4.334246575,2,56.28767123,15.00821918,0,1,1,1,0
A4208,0,28.18356164,4.334246575,1,37.02191781,12.92054795,0,1,0,0,0
A4209,0,28.68767123,4.334246575,2,35.5260274,13.75890411,0,1,0,0,0
A4210,1,31.43835616,4.334246575,2,35.60821918,9.336986301,0,1,0,0,0
A4211,0,31.43835616,4.334246575,1,47.61643836,22.76712329,0,1,0,1,0
A4212,1,30.69041096,4.334246575,2,35.44109589,13.67671233,0,1,0,0,0
A4213,1,29.26849315,3.419178082,2,47.86849315,14.00821918,1,1,0,0,0
A4214,0,27.26575342,1.495890411,1,39.60821918,18.84383562,0,1,0,0,1
A4215,0,39.44383562,4.334246575,2,42.53150685,4,0,0,0,1,0
A4216,0,29.26849315,4.334246575,1,35.44109589,10.84383562,0,1,0,0,0
A4217,1,32.60547945,4.334246575,2,34.10684932,8.421917808,0,1,1,0,0
A4218,0,26.6,2.498630137,2,33.10136986,10.5890411,0,1,0,0,1
A4219,1,34.77534247,4.334246575,2,40.19178082,14.84657534,0,0,0,0,0
A4220,1,23.26575342,0.830136986,2,32.27123288,9.005479452,0,1,0,0,1
A4221,1,28.27123288,0.082191781,2,38.52876712,9.756164384,0,1,0,0,1
A4222,0,32.77260274,4.334246575,1,52.70410959,23.01369863,0,0,0,1,0
